Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
56.861           5.122        1189.507   10031   30031
56.984          36.392        2552.326   10028   30028
57.444          51.700         170.574   10030   30030
57.529          27.469          51.849   10022   30022
57.603          50.441         285.899   10032   30032
57.625          65.851        1171.089   10024   30024
57.792          69.864         559.459   10029   30029
57.814          98.554         133.965   10023   30023
58.253          74.545          48.098   10029   30029
58.546          37.219         194.114   10030   30030
58.729          41.596          97.029   10029   30029
58.893          91.913         389.669   10023   30023
59.435          11.597         547.176   10031   30031
59.623          53.783         269.968   10033   30033
59.794          73.159        2212.694   10024   30024
60.136          38.912        1332.914   10030   30030
60.185          29.928         115.412   10034   30034
60.893          49.004         728.430   10031   30031
60.924          55.717         448.595   10024   30024
61.209          67.719        1737.278   10030   30030
61.300          96.865         442.209   10031   30031
61.684          54.428        1768.538   10025   30025
61.928          71.085         108.376   10025   30025
61.991          85.321         539.882   10031   30031
61.999          50.961         526.136   10032   30032
62.285          98.796         735.093   10032   30032
62.634          22.592        1736.213   10032   30032
62.636          92.902         184.914   10033   30033
63.047          79.997         700.220   10026   30026
63.105          44.689         399.500   10027   30027
63.237          65.088        1408.335   10030   30030
63.413          62.230         587.593   10026   30026
63.579          66.330         493.880   10031   30031
64.562          35.152        3839.923   10033   30033
64.579          45.859        1294.502   10034   30034
64.834          30.189        2069.559   10035   30035
65.271          79.624        1421.190   10032   30032
65.274          39.075        1616.889   10025   30025
65.692          40.002         257.296   10034   30034
65.911          18.778         686.288   10027   30027
65.922          39.776         496.738   10028   30028
66.126          98.938          49.979   10032   30032
66.234          15.766         238.411   10033   30033
66.683          65.226        1750.054   10036   30036
66.689          26.113        2218.612   10035   30035
66.692          69.730         288.912   10037   30037
66.854          64.133        1206.864   10029   30029
67.067          48.014         155.670   10030   30030
67.786          44.129         143.917   10038   30038
68.071          78.746         562.661   10033   30033
68.079          90.859        2473.088   10039   30039
68.328          23.376          64.890   10028   30028
68.542          22.468        2682.500   10026   30026
68.780          22.076         865.049   10040   30040
69.225          15.997         565.762   10041   30041
69.798          80.121         463.866   10035   30035
69.839          42.785         229.583   10030   30030
69.920          13.722          78.108   10033   30033
70.195          47.203         224.324   10034   30034
70.234          86.933         674.013   10029   30029
70.655          26.079         916.303   10030   30030
70.720          22.497         607.942   10034   30034
70.760          88.999        3889.264   10036   30036
70.776          20.029         236.066   10036   30036
71.030          77.104         470.818   10031   30031
71.232          63.168         787.920   10037   30037
71.573          96.909        1962.336   10031   30031
71.880          13.994        1649.830   10037   30037
72.065          83.024         321.152   10035   30035
72.248          77.712          58.830   10034   30034
72.340          17.975        4057.527   10035   30035
72.594          41.868         319.541   10038   30038
72.975          94.545         985.504   10032   30032
73.229          38.714        2240.241   10039   30039
73.479          34.007        2916.335   10042   30042
73.540          37.283          30.118   10031   30031
73.767          41.330         558.521   10032   30032
73.822          77.002         507.004   10036   30036
73.862          39.095         348.568   10040   30040
74.143          38.621         244.029   10037   30037
74.541          26.475         803.787   10032   30032
75.697          43.933         770.125   10038   30038
76.313          26.063         106.274   10036   30036
76.745          24.449        1619.759   10043   30043
77.333          10.091         981.994   10037   30037
77.575          22.836        1750.380   10039   30039
77.686          42.932         431.741   10041   30041
77.758          27.228         287.925   10038   30038
77.845          41.196         119.640   10033   30033
77.960          59.871         142.992   10039   30039
77.978          78.340        1016.982   10040   30040
78.065          73.756         341.517   10038   30038
78.505          43.938         162.802   10033   30033
78.514          28.288         125.900   10027   30027
78.533          34.934         173.317   10039   30039
78.545          13.058          39.765   10042   30042
78.893          35.739         850.333   10033   30033
78.898          34.993        2726.701   10034   30034
79.037          22.404         798.389   10044   30044
79.113          32.212          91.025   10040   30040
79.343          92.454         780.886   10041   30041
79.508          74.038         298.631   10035   30035
79.550          66.624         297.691   10040   30040
79.655          87.267         420.862   10034   30034
79.843          11.306         255.122   10041   30041
79.995          63.287         201.247   10045   30045
80.018           7.142        1059.749   10036   30036
80.307          68.802        1583.497   10042   30042
80.529          66.313        1362.857   10042   30042
81.143          39.977         967.345   10043   30043
81.358          99.382         489.099   10035   30035
81.459          38.323         233.555   10046   30046
81.581          26.538        2647.022   10037   30037
82.244          90.715         875.674   10041   30041
82.271          28.654        1076.072   10036   30036
