Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
4.787          42.939          15.331   10002   30002
4.800           9.615         191.624   10000   30000
4.824          56.041         281.436   10000   30000
4.837          36.415         985.714   10004   30004
4.848          64.623         624.838   10002   30002
4.860          62.311         726.698   10000   30000
4.877          99.380         700.701   10002   30002
4.909          88.087         945.905   10001   30001
4.930          35.682         506.133   10002   30002
4.931          70.180        2258.295   10002   30002
4.935          20.111        1530.948   10002   30002
4.968          12.369        2446.741   10005   30005
4.976          65.119         547.401   10004   30004
4.982          41.087         822.565   10002   30002
4.988          97.160         750.675   10002   30002
4.991          56.810          94.636   10005   30005
4.992          17.056        1188.799   10001   30001
4.998          21.822          14.524   10002   30002
5.018          66.794         245.284   10002   30002
5.031          33.642        3993.866   10002   30002
5.046          47.231         486.273   10002   30002
5.046          61.729         948.952   10003   30003
5.113          65.805         404.850   10005   30005
5.133          82.612         785.907   10000   30000
5.153          26.761        2030.283   10000   30000
5.158          83.970        1821.978   10001   30001
5.160          39.644        1151.955   10003   30003
5.166          87.505         127.236   10001   30001
5.174          83.111         309.385   10007   30007
5.186          42.786          30.034   10006   30006
5.196          66.654        1132.414   10002   30002
5.209          79.646         708.675   10000   30000
5.209          54.804          33.391   10001   30001
5.213          30.421        1644.115   10000   30000
5.224          45.499        2112.971   10003   30003
5.239          79.075        1125.831   10002   30002
5.259          36.293        4389.126   10003   30003
5.268          72.466         683.010   10005   30005
5.292          81.943        1668.559   10003   30003
5.302          12.417        3192.389   10000   30000
5.330          71.164        1008.965   10001   30001
5.334           7.576         107.314   10000   30000
5.349          45.217         254.542   10003   30003
5.358          22.203         135.176   10000   30000
5.359          89.548         307.536   10002   30002
5.363          32.580          64.199   10002   30002
5.390          10.814         989.768   10004   30004
5.411          18.538         783.735   10002   30002
5.415          11.384         532.879   10000   30000
5.435          14.742         427.517   10001   30001
5.440          87.568        3075.323   10000   30000
5.455          70.204          76.147   10002   30002
5.479          70.635         192.306   10001   30001
5.488          74.616        1620.916   10003   30003
5.491          83.930         375.952   10002   30002
5.497          16.688        1335.449   10001   30001
5.499          38.662        1296.445   10001   30001
5.508          51.333         824.264   10003   30003
5.510          18.258         706.446   10001   30001
5.539          22.092         669.112   10002   30002
5.545          35.245         342.266   10003   30003
5.552          20.917         684.981   10002   30002
5.561          82.300        1152.293   10003   30003
5.563          16.258         285.385   10001   30001
5.591          74.901         600.523   10000   30000
5.595          76.475         129.807   10001   30001
5.614          73.529         455.330   10001   30001
5.614          63.939         349.298   10001   30001
5.651          32.215         482.564   10002   30002
5.660          65.970        2427.709   10001   30001
5.661          86.279         128.979   10002   30002
5.664          16.850         797.082   10003   30003
5.687          81.335         137.543   10006   30006
5.716          18.304         178.932   10002   30002
5.718          64.096        1677.864   10000   30000
5.766          36.094         708.239   10001   30001
5.769          34.624        1386.048   10003   30003
5.784          42.363        3819.855   10002   30002
5.784           7.418         748.941   10004   30004
5.810          50.813         152.707   10004   30004
5.822          25.732         231.302   10003   30003
5.840          15.779         524.708   10001   30001
5.854          83.373        1978.065   10003   30003
5.867          31.450         428.622   10003   30003
5.868          20.012        1058.411   10004   30004
5.870          45.730         821.348   10000   30000
5.872          77.799         277.255   10002   30002
5.903          47.748        1260.210   10002   30002
5.936          93.108        1119.374   10002   30002
5.942          87.905         306.519   10001   30001
5.950          50.237         724.609   10001   30001
5.968          72.442        1105.934   10002   30002
6.004          65.152         612.569   10004   30004
6.022          12.506         393.310   10004   30004
6.032          45.489         803.594   10000   30000
6.052          20.247        2026.372   10003   30003
6.061          77.726         835.309   10004   30004
6.070          63.820        1996.518   10003   30003
6.105          82.168         399.690   10002   30002
6.110          72.087         724.333   10003   30003
6.115          81.575         661.951   10001   30001
6.117          36.710        3650.673   10001   30001
6.124          56.473         117.643   10001   30001
6.129          17.361         215.638   10001   30001
6.137          41.014         948.433   10002   30002
6.141          78.941        1178.964   10001   30001
6.145          71.578        1843.829   10000   30000
6.156          28.384         451.260   10003   30003
6.160          54.904         295.039   10003   30003
6.190          24.589        1467.740   10000   30000
6.213          57.332         789.535   10001   30001
6.214          57.172         391.042   10005   30005
6.223          40.908         800.258   10006   30006
6.230          98.599         178.824   10003   30003
6.262          31.297        3253.779   10002   30002
6.280          39.422         158.514   10002   30002
6.283          84.777        1468.412   10000   30000
6.289          55.225        1186.029   10001   30001
6.303          37.593          28.717   10003   30003
6.317          85.433         481.189   10002   30002
6.345           7.056         398.303   10002   30002
6.348          83.842        2568.824   10005   30005
6.356          18.822         238.286   10002   30002
6.362          64.485         469.258   10004   30004
6.395          73.351         303.346   10005   30005
6.408          70.024          19.938   10001   30001
6.412          51.905        1366.726   10003   30003
6.420          36.738        1768.604   10003   30003
6.423          86.360         109.599   10000   30000
6.425          90.501          52.080   10002   30002
6.443           8.253         833.960   10002   30002
6.465          73.947          52.896   10001   30001
6.469           5.869         241.523   10003   30003
6.471          33.494         582.882   10003   30003
6.478          70.461         813.799   10004   30004
6.503          13.832         400.933   10001   30001
6.513          51.067         258.260   10002   30002
6.522          51.578        1024.141   10004   30004
6.523          10.811        1544.102   10002   30002
6.529          40.521        1433.304   10001   30001
6.534          96.308        1166.135   10006   30006
6.544          41.648         663.442   10002   30002
6.553          12.991         165.195   10004   30004
