Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
4.689          34.180         872.066   10004   30004
4.734          69.180         146.130   10001   30001
4.750          62.887          42.222   10004   30004
4.791          28.910        3790.334   10001   30001
4.796          45.548         464.284   10000   30000
4.812          24.741        1179.624   10001   30001
4.829          14.686         476.110   10002   30002
4.852          13.689         302.852   10005   30005
4.856          33.917         419.433   10003   30003
4.865          39.534        1274.207   10000   30000
4.871          57.925          32.002   10002   30002
4.878          69.140         151.711   10002   30002
4.890           5.286         573.706   10001   30001
4.914          11.503        1101.971   10001   30001
4.927          80.341         556.061   10000   30000
4.938          94.141        1379.072   10004   30004
4.953          51.102        1111.942   10001   30001
4.964          77.571         962.614   10002   30002
4.967          13.457         731.758   10003   30003
4.973          23.419        2376.577   10001   30001
4.995          69.821        4031.803   10001   30001
5.001          87.471         101.077   10001   30001
5.026          16.773        1163.372   10003   30003
5.028          84.029         565.585   10003   30003
5.037          66.827         609.874   10002   30002
5.054          30.442         827.297   10003   30003
5.082          13.850          28.092   10000   30000
5.100          94.716         545.815   10001   30001
5.118          19.205         381.531   10002   30002
5.126          85.882         710.995   10004   30004
5.126          91.419        1949.351   10003   30003
5.134          65.093         822.396   10002   30002
5.149          31.471         291.334   10002   30002
5.160          42.834         380.879   10005   30005
5.170          61.869         159.700   10000   30000
5.173          27.193         862.124   10001   30001
5.180           9.611        1212.694   10001   30001
5.200          56.361         103.202   10004   30004
5.202          35.007         334.018   10004   30004
5.206          53.702        1957.946   10002   30002
5.211          51.604        2284.568   10003   30003
5.220          95.376        1442.867   10003   30003
5.220          88.435        1011.038   10000   30000
5.245          79.736         686.516   10001   30001
5.253          45.228         681.935   10003   30003
5.261          13.978         192.016   10003   30003
5.270          65.763         527.782   10001   30001
5.273          28.161        1874.851   10005   30005
5.274          53.754         246.848   10002   30002
5.274          81.332        3295.872   10001   30001
5.278          48.256        2627.129   10001   30001
5.283          21.585         762.271   10005   30005
5.292          43.131         899.839   10001   30001
5.294          62.662         671.458   10001   30001
5.294          25.784        1176.767   10001   30001
5.308          26.912        1565.221   10002   30002
5.334          49.182        2528.954   10003   30003
5.345          98.219         274.895   10003   30003
5.352          13.810         197.364   10001   30001
5.352          32.580         600.252   10001   30001
