Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
10.344          29.471        3570.211   10002   30002
10.361          12.923         274.146   10006   30006
10.498          73.058         944.040   10005   30005
10.534          49.840        3284.976   10004   30004
10.580          55.909         692.117   10003   30003
10.601          77.017         422.209   10008   30008
10.685          41.179         826.805   10010   30010
10.734          31.701        1908.390   10003   30003
10.753          65.463        1397.830   10006   30006
10.785           6.199         913.289   10004   30004
10.823          13.489         142.206   10006   30006
10.849          14.227         484.875   10004   30004
10.864          94.261         454.233   10009   30009
10.890          14.691        2188.713   10002   30002
10.979          32.981         973.943   10005   30005
10.991          27.188          53.448   10007   30007
11.124          28.383         125.279   10005   30005
11.148          85.208        1585.665   10006   30006
11.167          26.084         195.980   10010   30010
11.170          69.693         269.599   10007   30007
11.194          57.207        2658.443   10004   30004
11.205          57.189        1817.257   10003   30003
11.233          80.922         170.871   10006   30006
11.239          21.853          33.314   10006   30006
11.328          67.885        1466.454   10004   30004
11.395          16.573         299.336   10011   30011
11.406          53.716         185.355   10003   30003
11.438          53.622        1860.751   10007   30007
11.439          45.817         124.065   10007   30007
11.452          62.456        1498.464   10004   30004
11.456          97.819         106.275   10005   30005
11.470          12.354         530.998   10010   30010
11.499          55.444         223.981   10005   30005
11.557          17.183          57.650   10007   30007
11.606          68.323         259.897   10004   30004
11.630          54.186        2281.430   10003   30003
11.863          57.589        1287.429   10011   30011
11.897          73.984        3609.803   10004   30004
11.899          24.368         307.776   10001   30001
11.943          26.973        2569.871   10005   30005
12.027           9.417        1212.553   10002   30002
12.095          46.439         692.584   10003   30003
12.123           7.129         945.482   10003   30003
12.185          39.805         309.081   10005   30005
12.290          76.034        1123.091   10007   30007
12.297          83.018         301.241   10005   30005
12.483          34.481         422.726   10003   30003
12.486          45.123        2040.992   10004   30004
12.521          56.256        1498.711   10006   30006
12.539          97.468         270.295   10006   30006
12.574          13.350         606.843   10003   30003
12.583          84.073        1382.928   10008   30008
12.693          42.679         321.181   10007   30007
12.712          62.696        2315.893   10008   30008
12.730          51.415         410.182   10009   30009
12.747          81.193         307.586   10005   30005
12.759           6.829         909.397   10004   30004
12.794          66.624         315.959   10005   30005
12.828          58.751        1628.137   10008   30008
12.830          23.066         352.535   10005   30005
12.873          43.436        1008.988   10008   30008
12.897          87.619        6349.295   10006   30006
12.910          71.581         247.301   10007   30007
12.939          59.040        1311.621   10006   30006
13.006          96.822         657.542   10012   30012
13.065          16.746         793.678   10007   30007
13.089          22.175         536.737   10006   30006
13.144          96.272        1707.760   10009   30009
13.189          99.255          45.063   10006   30006
13.223          13.732         644.284   10005   30005
13.244          49.010         746.952   10004   30004
13.249          63.516         647.329   10006   30006
13.277          81.141         177.941   10009   30009
13.315          43.108         264.671   10008   30008
13.360          49.782        3870.205   10005   30005
13.380          15.677         216.934   10010   30010
13.383          17.291        1609.935   10006   30006
13.385          84.327        2161.796   10007   30007
13.464          76.634         671.190   10009   30009
13.499          17.381        1869.120   10009   30009
13.525          13.639        1673.448   10006   30006
13.552          85.172          61.714   10005   30005
13.604          21.038         472.490   10011   30011
13.620          55.944         382.184   10008   30008
13.678          70.566         514.605   10004   30004
13.688          29.111         712.057   10012   30012
13.766          40.189         459.561   10007   30007
13.858          66.116         200.198   10008   30008
13.861          59.673        2060.389   10008   30008
13.874          38.825         747.957   10007   30007
13.938          56.835         417.805   10003   30003
13.952          69.948         206.080   10005   30005
13.991          36.478        1894.615   10005   30005
13.994          80.824         404.400   10004   30004
14.010          30.746         674.454   10007   30007
14.061          44.974         368.250   10004   30004
14.091          89.641        1570.584   10002   30002
14.098          79.228         597.416   10013   30013
14.110           7.720        1036.285   10006   30006
14.157          76.542        1305.113   10006   30006
14.222          92.970        1444.560   10005   30005
14.277          74.535         304.834   10005   30005
14.310          19.335        1126.433   10010   30010
14.367          55.205        3076.121   10008   30008
14.413          40.472        4143.686   10005   30005
14.417          10.506         467.850   10009   30009
14.445          46.564          97.262   10012   30012
14.450          66.833         330.650   10007   30007
14.457          36.961        2169.330   10008   30008
14.544          41.044        1401.632   10014   30014
14.582          87.704         206.666   10009   30009
14.622          86.192         406.212   10004   30004
14.644          12.373         789.492   10006   30006
14.662          49.314         576.669   10008   30008
14.667          34.337        1375.800   10005   30005
14.695          25.237          68.121   10009   30009
14.721          24.533        1440.769   10010   30010
14.745          30.843         164.120   10006   30006
14.803          21.462        1230.732   10013   30013
14.806          95.777         358.656   10007   30007
14.822          45.396         490.856   10008   30008
14.841          49.039        1568.736   10009   30009
14.893          56.750         579.204   10006   30006
14.904          48.563        1913.826   10011   30011
14.967          42.151         138.378   10013   30013
15.077          22.193        1054.436   10006   30006
15.092          69.068         519.352   10010   30010
15.139          64.894         691.398   10008   30008
15.155          83.318        1138.030   10007   30007
15.163           7.088          85.806   10011   30011
15.173          34.739         426.288   10009   30009
15.217          49.818         388.361   10005   30005
