    Time      SRC      DST   Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  20.000       SW       HW 0x0340332710753011       10.0.0.52       10.0.0.51    10000    30000    17        1           true    false     false    2               10.276         0.000         0         457728
  20.000       SW       HW 0x03002f271b753b11       10.0.0.48       10.0.0.47    10011    30011    17        1           true    false     false    2               15.873         0.000         0         434922
  20.000       SW       HW 0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        1           true    false     false    1               18.181         0.000         0         426815
  20.000       SW       HW 0x02e02d2717753711       10.0.0.46       10.0.0.45    10007    30007    17        1           true    false     false    2               15.194         0.000         0         413857
  20.000       SW       HW 0x02e02d2715753511       10.0.0.46       10.0.0.45    10005    30005    17        1           true    false     false    2               11.685         0.000         0         402557
  20.000       SW       HW 0x02a0292717753711       10.0.0.42       10.0.0.41    10007    30007    17        1           true    false     false    2               16.439         0.000         0         391619
  20.000       SW       HW 0x02a0292716753611       10.0.0.42       10.0.0.41    10006    30006    17        1           true    false     false    2               13.694         0.000         0         376957
  20.000       SW       HW 0x0280272717753711       10.0.0.40       10.0.0.39    10007    30007    17        1           true    false     false    2               17.279         0.000         0         374423
  20.000       SW       HW 0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        1           true    false     false    1               11.915         0.000         0         366005
  20.000       SW       HW 0x02a0292719753911       10.0.0.42       10.0.0.41    10009    30009    17        1           true    false     false    2               18.806         0.000         0         365620
  20.000       SW       HW 0x0340332712753211       10.0.0.52       10.0.0.51    10002    30002    17        1           true    false     false    2               15.910         0.000         0         352882
  20.000       SW       HW 0x03002f2717753711       10.0.0.48       10.0.0.47    10007    30007    17        1           true    false     false    2               11.638         0.000         0         335048
  20.000       SW       HW 0x00a0092717753711       10.0.0.10       10.0.0.9    10007    30007    17        1           true    false     false    1               14.497         0.000         0         326163
  20.000       SW       HW 0x00e00d2714753411       10.0.0.14       10.0.0.13    10004    30004    17        1           true    false     false    1               13.670         0.000         0         293122
  20.000       SW       HW 0x0160152716753611       10.0.0.22       10.0.0.21    10006    30006    17        1           true    false     false    1               13.949         0.000         0         288598
  20.000       SW       HW 0x01000f2718753811       10.0.0.16       10.0.0.15    10008    30008    17        1           true    false     false    1               12.895         0.000         0         261149
  20.000       SW       HW 0x01c01b2719753911       10.0.0.28       10.0.0.27    10009    30009    17        1           true    false     false    2               17.862         0.000         0         260939
  20.000       SW       HW 0x0160152718753811       10.0.0.22       10.0.0.21    10008    30008    17        1           true    false     false    1               17.575         0.000         0         260011
  20.000       SW       HW 0x03002f271c753c11       10.0.0.48       10.0.0.47    10012    30012    17        1           true    false     false    2               15.952         0.000         0         239708
  20.000       SW       HW 0x0260252715753511       10.0.0.38       10.0.0.37    10005    30005    17        1           true    false     false    2               15.599         0.000         0         231488
  20.000       SW       HW 0x0080072717753711       10.0.0.8       10.0.0.7    10007    30007    17        1           true    false     false    1               17.711         0.000         0         222519
  20.000       SW       HW 0x01a0192717753711       10.0.0.26       10.0.0.25    10007    30007    17        1           true    false     false    1               17.147         0.000         0         199788
  20.000       SW       HW 0x0080072719753911       10.0.0.8       10.0.0.7    10009    30009    17        1           true    false     false    1               18.974         0.000         0         189098
  20.000       SW       HW 0x0140132711753111       10.0.0.20       10.0.0.19    10001    30001    17        1           true    false     false    1               12.004         0.000         0         178974
  20.000       SW       HW 0x0320312717753711       10.0.0.50       10.0.0.49    10007    30007    17        1           true    false     false    2               18.297         0.000         0         170916
