Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
137.559          26.202         261.920   10454   30454
138.027          58.367          35.632   10455   30455
138.588          76.030         327.681   10456   30456
138.905          94.118          41.621   10457   30457
139.082          64.636        2233.819   10458   30458
139.193          30.544         198.462   10459   30459
139.506          81.560         240.673   10460   30460
139.561          88.743         482.700   10461   30461
139.615          49.428        1234.480   10462   30462
139.727          27.375        1017.511   10463   30463
140.313          15.017         493.845   10464   30464
140.472          72.468          57.068   10465   30465
140.510          57.752        1994.434   10466   30466
140.526          22.727        4327.137   10467   30467
140.633          41.116         678.856   10468   30468
140.687          83.993         143.761   10469   30469
140.871          53.541         368.004   10470   30470
141.220          26.291          23.959   10471   30471
141.920          44.368        1037.243   10472   30472
142.417          34.909         799.485   10473   30473
142.673          84.098         615.573   10474   30474
142.700          88.148         294.343   10475   30475
143.386          30.387        1085.959   10476   30476
143.573          50.455           2.594   10477   30477
144.174          18.382          89.986   10478   30478
144.178          19.088        2755.895   10479   30479
144.315          32.049         470.171   10480   30480
144.479          83.344         440.917   10481   30481
144.926          90.668         821.984   10482   30482
144.946          90.692         379.095   10483   30483
145.883          60.470        1807.175   10484   30484
146.071          45.434        2113.923   10485   30485
146.161          66.298          60.165   10486   30486
146.311          43.118        1327.615   10487   30487
146.602          16.106         349.824   10488   30488
146.817          97.352         203.716   10489   30489
146.911          38.567         506.191   10490   30490
147.249          28.179        1368.796   10491   30491
147.281          82.193         841.703   10492   30492
147.306          63.208         250.425   10493   30493
148.145          43.881        2138.539   10494   30494
148.202          97.341         298.202   10495   30495
149.102          23.525          92.600   10496   30496
149.372          64.232          94.132   10497   30497
149.447          42.544        2376.164   10498   30498
149.574          88.341          50.752   10499   30499
149.726          19.135         250.131   10500   30500
150.397          63.280         832.021   10501   30501
150.621          71.934         854.331   10502   30502
151.494          42.905        1306.257   10503   30503
151.498          48.494        3915.146   10504   30504
151.604          23.410         753.467   10505   30505
152.391          68.562        2491.135   10506   30506
152.814          70.710        1606.157   10507   30507
153.267          70.371          44.456   10508   30508
153.858          80.116         183.376   10509   30509
154.329          50.774         221.436   10510   30510
154.531          68.258         354.984   10511   30511
154.652          33.482           1.311   10512   30512
154.968          72.005        1252.318   10513   30513
154.982          24.404         206.226   10514   30514
155.471          96.621         110.439   10515   30515
155.477          54.566          65.559   10516   30516
155.544          83.286        1207.729   10517   30517
156.148           5.021         778.469   10518   30518
156.211          68.772        1162.463   10519   30519
156.294          88.848         650.343   10520   30520
156.588          69.431        1410.315   10521   30521
156.589          58.373        2712.980   10522   30522
157.657          55.268         951.787   10523   30523
157.813          39.415        1277.834   10524   30524
157.822          64.885          42.806   10525   30525
158.438          24.485        1336.604   10526   30526
158.470          98.110         899.194   10527   30527
158.604          27.624        3899.608   10528   30528
158.636          64.412         727.476   10529   30529
158.641          96.804         667.934   10530   30530
158.709          43.804          24.271   10531   30531
