   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
  360.000        0        0        0  1060464        0        0
  361.000        0        0        0  1060464        0        0
  362.000        0        0        0  1060464        0        0
  363.000        0        0        0  1060464        0        0
  364.000        0        0        0  1060464        0        0
  365.000        0        0        0  1060464        0        0
  366.000        0        0        0  1060464        0        0
  367.000        0        0        0  1060464        0        0
  368.000        0        0        0  1060464        0        0
  369.000        0        0        0  1060464        0        0
  370.000        0        0        0  1060464        0        0
  371.000        0        0        0  1060464        0        0
  372.000        0        0        0  1060464        0        0
  373.000        0        0        0  1060464        0        0
  374.000        0        0        0  1060464        0        0
  375.000        0        0        0  1060464        0        0
  376.000        0        0        0  1060464        0        0
  377.000        0        0        0  1060464        0        0
  378.000        0        0        0  1060464        0        0
  379.000        0        0        0  1060464        0        0
  380.000        0        0        0  1060464        0        0
  381.000        0        0        0  1060464        0        0
  382.000        0        0        0  1060464        0        0
  383.000        0        0        0  1060464        0        0
  384.000        0        0        0  1060464        0        0
  385.000        0        0        0  1060464        0        0
  386.000        0        0        0  1060464        0        0
  387.000        0        0        0  1060464        0        0
  388.000        0        0        0  1060464        0        0
  389.000        0        0        0  1060464        0        0
  390.000        0        0        0  1060464        0        0
  391.000        0        0        0  1060464        0        0
  392.000        0        0        0  1060464        0        0
  393.000        0        0        0  1060464        0        0
  394.000        0        0        0  1060464        0        0
  395.000        0        0        0  1060464        0        0
  396.000        0        0        0  1060464        0        0
  397.000        0        0        0  1060464        0        0
  398.000        0        0        0  1060464        0        0
  399.000        0        0        0  1060464        0        0
  400.000        0        0        0  1060464        0        0
  401.000        0        0        0  1060464        0        0
  402.000        0        0        0  1060464        0        0
  403.000        0        0        0  1060464        0        0
  404.000        0        0        0  1060464        0        0
  405.000        0        0        0  1060464        0        0
  406.000        0        0        0  1060464        0        0
  407.000        0        0        0  1060464        0        0
  408.000        0        0        0  1060464        0        0
  409.000        0        0        0  1060464        0        0
  410.000        0        0        0  1060464        0        0
  411.000        0        0        0  1060464        0        0
  412.000        0        0        0  1060464        0        0
  413.000        0        0        0  1060464        0        0
  414.000        0        0        0  1060464        0        0
  415.000        0        0        0  1060464        0        0
  416.000        0        0        0  1060464        0        0
  417.000        0        0        0  1060464        0        0
  418.000        0        0        0  1060464        0        0
  419.000        0        0        0  1060464        0        0
  420.000        0        0        0  1060464        0        0
  421.000        0        0        0  1060464        0        0
  422.000        0        0        0  1060464        0        0
  423.000        0        0        0  1060464        0        0
  424.000        0        0        0  1060464        0        0
  425.000        0        0        0  1060464        0        0
  426.000        0        0        0  1060464        0        0
  427.000        0        0        0  1060464        0        0
  428.000        0        0        0  1060464        0        0
  429.000        0        0        0  1060464        0        0
  430.000        0        0        0  1060464        0        0
  431.000        0        0        0  1060464        0        0
  432.000        0        0        0  1060464        0        0
  433.000        0        0        0  1060464        0        0
  434.000        0        0        0  1060464        0        0
  435.000        0        0        0  1060464        0        0
  436.000        0        0        0  1060464        0        0
  437.000        0        0        0  1060464        0        0
  438.000        0        0        0  1060464        0        0
  439.000        0        0        0  1060464        0        0
  440.000        0        0        0  1060464        0        0
  441.000        0        0        0  1060464        0        0
  442.000        0        0        0  1060464        0        0
  443.000        0        0        0  1060464        0        0
  444.000        0        0        0  1060464        0        0
  445.000        0        0        0  1060464        0        0
  446.000        0        0        0  1060464        0        0
  447.000        0        0        0  1060464        0        0
  448.000        0        0        0  1060464        0        0
  449.000        0        0        0  1060464        0        0
  450.000        0        0        0  1060464        0        0
  451.000        0        0        0  1060464        0        0
  452.000        0        0        0  1060464        0        0
  453.000        0        0        0  1060464        0        0
  454.000        0        0        0  1060464        0        0
  455.000        0        0        0  1060464        0        0
  456.000        0        0        0  1060464        0        0
  457.000        0        0        0  1060464        0        0
  458.000        0        0        0  1060464        0        0
  459.000        0        0        0  1060464        0        0
  460.000        0        0        0  1060464        0        0
  461.000        0        0        0  1060464        0        0
  462.000        0        0        0  1060464        0        0
  463.000        0        0        0  1060464        0        0
  464.000        0        0        0  1060464        0        0
  465.000        0        0        0  1060464        0        0
  466.000        0        0        0  1060464        0        0
  467.000        0        0        0  1060464        0        0
  468.000        0        0        0  1060464        0        0
  469.000        0        0        0  1060464        0        0
  470.000        0        0        0  1060464        0        0
  471.000        0        0        0  1060464        0        0
  472.000        0        0        0  1060464        0        0
  473.000        0        0        0  1060464        0        0
  474.000        0        0        0  1060464        0        0
  475.000        0        0        0  1060464        0        0
  476.000        0        0        0  1060464        0        0
  477.000        0        0        0  1060464        0        0
  478.000        0        0        0  1060464        0        0
  479.000        0        0        0  1060464        0        0
  480.000        0        0        0  1060464        0        0
  481.000        0        0        0  1060464        0        0
  482.000        0        0        0  1060464        0        0
  483.000        0        0        0  1060464        0        0
  484.000        0        0        0  1060464        0        0
  485.000        0        0        0  1060464        0        0
  486.000        0        0        0  1060464        0        0
  487.000        0        0        0  1060464        0        0
  488.000        0        0        0  1060464        0        0
  489.000        0        0        0  1060464        0        0
  490.000        0        0        0  1060464        0        0
  491.000        0        0        0  1060464        0        0
  492.000        0        0        0  1060464        0        0
  493.000        0        0        0  1060464        0        0
  494.000        0        0        0  1060464        0        0
  495.000        0        0        0  1060464        0        0
  496.000        0        0        0  1060464        0        0
  497.000        0        0        0  1060464        0        0
  498.000        0        0        0  1060464        0        0
  499.000        0        0        0  1060464        0        0
  500.000        0        0        0  1060464        0        0
