Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
135.697          72.987        1059.547   10063   30063
135.819          82.862        1026.431   10072   30072
135.867          19.282         122.871   10060   30060
136.499          67.219        1013.933   10073   30073
137.266          47.259        1249.025   10061   30061
138.575          85.824        1065.299   10074   30074
138.681          30.492         913.281   10069   30069
138.938          31.536         405.054   10064   30064
139.138          55.596         151.185   10060   30060
139.207          82.171         814.795   10062   30062
139.270           5.663         253.688   10065   30065
139.981          23.677         478.031   10066   30066
140.307          14.785        2153.741   10063   30063
140.746          60.795         703.667   10067   30067
141.313          28.446        2136.427   10061   30061
141.677          26.878          19.166   10070   30070
142.109          17.019        2240.494   10062   30062
143.209          28.179        1368.796   10075   30075
143.412          46.758        1612.045   10076   30076
143.902          27.971         437.260   10064   30064
144.100          52.164         338.162   10065   30065
144.416          42.880         675.701   10066   30066
145.826          42.988        1056.639   10068   30068
145.840          55.585         158.730   10063   30063
145.869          49.463          30.353   10077   30077
145.958          20.267         101.021   10071   30071
145.971          55.247         792.316   10069   30069
146.048          26.277        1234.090   10064   30064
146.461          70.743        1543.960   10065   30065
148.412          35.191         466.696   10066   30066
148.478          94.229        1187.346   10067   30067
148.995          59.399         501.603   10078   30078
149.288          90.302        2847.122   10070   30070
149.366          63.426        3059.044   10068   30068
149.463          16.615         184.751   10071   30071
150.246          37.380        3694.535   10067   30067
150.270          43.881        2138.539   10079   30079
150.808           6.526         871.463   10068   30068
150.828          75.999          43.689   10080   30080
151.548          36.593         140.816   10069   30069
151.594          24.946        1886.595   10069   30069
153.200          57.698         463.697   10081   30081
153.768          41.008         266.665   10070   30070
154.285          53.847         284.499   10070   30070
154.572          91.901        1674.006   10082   30082
155.303          69.561         998.533   10072   30072
155.731          86.282          73.334   10072   30072
155.748          64.232          94.132   10083   30083
156.808          14.332        2102.310   10084   30084
156.863          27.505        1427.706   10085   30085
156.872          67.327         134.074   10086   30086
157.136          12.620        5459.786   10071   30071
157.492          23.027         548.224   10071   30071
157.919          53.331         616.141   10072   30072
158.500          16.334        3660.020   10073   30073
158.556          52.391         595.419   10073   30073
158.693          42.203         396.936   10074   30074
158.907          61.320         480.845   10074   30074
160.208          19.135         250.131   10087   30087
160.914          73.843          95.457   10072   30072
161.396          47.155         274.391   10088   30088
162.051          89.809         570.234   10073   30073
162.390          44.330        1939.177   10089   30089
162.608          14.103         398.072   10075   30075
163.252          20.530          95.070   10073   30073
163.483          95.021         358.571   10090   30090
163.978          90.040         566.074   10076   30076
164.710          42.488        1513.128   10074   30074
165.284          27.097        1693.624   10075   30075
165.388          51.996         224.404   10074   30074
166.009          16.696         558.379   10076   30076
166.490          90.857         527.699   10075   30075
166.560          42.905        1306.257   10091   30091
166.590          99.586        2775.903   10076   30076
167.263          94.972        6321.914   10077   30077
167.367          12.089        1731.343   10078   30078
168.149          10.020          67.532   10077   30077
