Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
68.333          64.699          31.374   10309   30309
68.419          85.816         612.500   10310   30310
68.775          44.420         141.421   10311   30311
68.800          55.610         406.476   10312   30312
68.825          10.054         800.778   10313   30313
68.832          99.195         310.206   10314   30314
68.874          87.941         113.214   10315   30315
69.124          66.726        2128.583   10316   30316
69.835          50.982         479.051   10317   30317
69.855          54.365        1608.036   10318   30318
70.128          75.824          91.814   10319   30319
70.355          61.160         106.863   10320   30320
70.566          23.877         397.004   10321   30321
70.639          75.303         516.165   10322   30322
70.687          92.827          56.833   10323   30323
70.890          62.502         831.923   10324   30324
70.956          78.608         252.141   10325   30325
71.519          87.036        5738.843   10326   30326
71.876          31.974         740.930   10327   30327
71.968          30.004        1922.106   10328   30328
72.005          56.241         522.263   10329   30329
72.097          86.831         879.698   10330   30330
72.133          49.473        1051.885   10331   30331
72.278          25.787         314.645   10332   30332
72.442          79.848         209.426   10333   30333
72.458          34.219         908.028   10334   30334
72.697          40.186        1038.370   10335   30335
73.364          36.890         398.848   10336   30336
73.507          77.809         580.581   10337   30337
73.546          72.055         247.539   10338   30338
73.624          16.577         588.001   10339   30339
74.479          65.677         346.532   10340   30340
74.553          12.194        1751.968   10341   30341
74.574          58.624          81.818   10342   30342
74.842          46.310         185.282   10343   30343
74.902          60.906         516.991   10344   30344
75.061          57.320         959.841   10345   30345
75.088          57.314         667.955   10346   30346
75.144          41.321        3394.028   10347   30347
75.316          99.205        1609.141   10348   30348
75.378          38.302          40.109   10349   30349
75.587          39.004         791.954   10350   30350
75.818          19.022         119.591   10351   30351
75.964          87.764        2023.004   10352   30352
75.984          95.161        1824.208   10353   30353
75.991          15.670        1171.457   10354   30354
76.012          16.149         258.697   10355   30355
76.022          57.522        2709.096   10356   30356
76.090          44.328         477.074   10357   30357
76.331          33.628         228.502   10358   30358
76.406          99.962        3222.329   10359   30359
76.414          44.435        3753.946   10360   30360
76.576          73.270         521.935   10361   30361
76.627          27.093        1023.940   10362   30362
76.671          22.087          39.947   10363   30363
76.724          66.101         965.964   10364   30364
76.748          90.840         591.861   10365   30365
76.831          87.925         808.460   10366   30366
76.923          66.643        1008.294   10367   30367
77.250          12.720         300.779   10368   30368
77.316          25.914        1999.730   10369   30369
77.576          84.638         531.956   10370   30370
77.731          28.518         146.569   10371   30371
77.929          87.052         193.352   10372   30372
77.995          72.999         169.839   10373   30373
78.029          25.180          25.965   10374   30374
78.455          63.934        1030.393   10375   30375
78.500          24.571        2044.542   10376   30376
78.935          76.564          55.401   10377   30377
78.937          99.312         337.170   10378   30378
79.649          38.185          84.733   10379   30379
79.822          24.494         473.317   10380   30380
79.849          14.464         152.227   10381   30381
80.436           7.488        3659.986   10382   30382
80.603          66.036         313.951   10383   30383
81.296          76.011         759.794   10384   30384
81.387          46.154         408.605   10385   30385
81.495          75.241         957.596   10386   30386
81.637          94.790        1588.500   10387   30387
81.663          62.773        3371.214   10388   30388
81.677          99.847         974.862   10389   30389
81.808          79.552         235.793   10390   30390
81.849          10.675         429.965   10391   30391
81.907          61.246         152.040   10392   30392
82.030          96.472        2010.893   10393   30393
82.201          53.681        1574.306   10394   30394
82.208          14.124        1575.419   10395   30395
82.228          86.474         786.413   10396   30396
82.358          42.031        2696.046   10397   30397
82.564          31.306         240.498   10398   30398
82.680          57.597         684.867   10399   30399
83.163          77.843         716.218   10400   30400
83.184          30.374         346.632   10401   30401
83.215          21.197         673.426   10402   30402
83.261          89.301        1398.302   10403   30403
83.333          28.376        1981.210   10404   30404
83.562          74.696        1096.026   10405   30405
83.674          45.017         357.907   10406   30406
84.165          76.270         661.606   10407   30407
84.260          67.231         872.924   10408   30408
84.356          44.697         185.666   10409   30409
84.428          26.162         445.248   10410   30410
84.951          45.156         488.892   10411   30411
85.121          57.663        1405.650   10412   30412
85.303          85.899          84.153   10413   30413
85.565          97.682         265.559   10414   30414
86.081          14.431        1067.592   10415   30415
86.888          15.469         715.627   10416   30416
86.973          57.932          26.065   10417   30417
87.226          97.825         291.774   10418   30418
87.296          13.093         764.843   10419   30419
87.357          78.476         724.573   10420   30420
88.078          32.360         530.403   10421   30421
88.084          98.593         912.932   10422   30422
88.144          33.485        3544.800   10423   30423
88.889          21.981        1022.992   10424   30424
88.964          96.171        1024.988   10425   30425
89.231          98.745         494.736   10426   30426
89.396          20.504         220.238   10427   30427
90.816          75.634        5252.027   10428   30428
91.299          79.644         781.702   10429   30429
91.411          79.915         127.883   10430   30430
91.750          27.716         215.275   10431   30431
91.797          52.410        3147.128   10432   30432
91.931          43.359         395.214   10433   30433
92.130          23.828         927.044   10434   30434
92.295          17.418         415.683   10435   30435
92.586          87.629         242.837   10436   30436
92.737          18.525         637.668   10437   30437
93.217           9.806           9.787   10438   30438
93.506          32.690         112.219   10439   30439
93.587          34.588        1207.853   10440   30440
94.130          72.986          63.508   10441   30441
94.224          87.337        2231.413   10442   30442
94.530          59.896        2365.303   10443   30443
94.682          43.174         801.896   10444   30444
94.780          23.107          98.114   10445   30445
95.341          72.318         911.823   10446   30446
95.748          61.119         233.791   10447   30447
95.768          42.875         231.501   10448   30448
96.428          17.755        1971.258   10449   30449
96.650          59.079        1393.928   10450   30450
96.763          98.745        4191.018   10451   30451
96.825          48.918         165.487   10452   30452
96.829          26.743        2590.337   10453   30453
96.904          65.536        1605.077   10454   30454
97.100          95.657          11.771   10455   30455
98.057          52.155          23.080   10456   30456
98.568          77.315        1606.942   10457   30457
99.308          86.346         871.305   10458   30458
99.492          76.655         314.777   10459   30459
100.061          52.626        3378.412   10460   30460
100.381          26.518         680.141   10461   30461
100.574          85.689        1043.307   10462   30462
100.901          36.187         146.820   10463   30463
101.267          14.661         393.873   10464   30464
101.946          80.890         124.822   10465   30465
102.062          58.491         381.662   10466   30466
102.238          51.079         680.517   10467   30467
102.309          41.418         575.291   10468   30468
102.324          45.056         578.773   10469   30469
102.370          46.508          42.682   10470   30470
102.429          75.691         763.810   10471   30471
102.569          13.037        1702.066   10472   30472
102.866           9.161         333.771   10473   30473
102.895          70.480         575.255   10474   30474
103.040          35.093         141.495   10475   30475
103.197          82.169        1564.673   10476   30476
103.250          35.998        3532.272   10477   30477
103.341          49.407         676.654   10478   30478
104.159          36.083        2786.123   10479   30479
104.569           6.471        4079.535   10480   30480
104.590          80.731        1822.012   10481   30481
104.638          52.656         671.300   10482   30482
104.911          13.824         928.847   10483   30483
105.021          82.993        2873.590   10484   30484
105.121          39.589        1627.294   10485   30485
105.176          79.978         457.690   10486   30486
105.400          59.445        4150.968   10487   30487
105.697          18.390        4240.116   10488   30488
106.002          25.641         474.784   10489   30489
106.172          27.243         236.159   10490   30490
106.273          81.218         498.588   10491   30491
106.883          20.516        1794.631   10492   30492
107.049          38.346        1576.324   10493   30493
107.059          94.248        1243.975   10494   30494
107.116          11.601        1823.423   10495   30495
107.174          88.377         726.841   10496   30496
107.353          22.886        1254.430   10497   30497
107.908          20.281           9.556   10498   30498
108.083          19.062        1452.023   10499   30499
108.163          80.697        2286.870   10500   30500
108.285          63.366         110.020   10501   30501
108.315          48.718          77.587   10502   30502
108.386          53.398         651.626   10503   30503
108.796           5.623         423.783   10504   30504
108.917          82.175        1026.386   10505   30505
108.964          71.227        2553.480   10506   30506
109.158          54.764        1356.830   10507   30507
109.522          26.771        3273.214   10508   30508
109.547          21.981         253.731   10509   30509
109.798          42.540         116.944   10510   30510
110.036          99.302         934.270   10511   30511
