PSrc PDst
19622 15122
19630 15130
19632 15132
19634 15134
19640 15140
14446 18946
19642 15142
19658 15158
14712 19212
14736 19236
19660 15160
14356 18856
19676 15176
19678 15178
14734 19234
19680 15180
19690 15190
19692 15192
19694 15194
14782 19282
19696 15196
14868 19368
19698 15198
14870 19370
19714 15214
19716 15216
14570 19070
19718 15218
19724 15224
19726 15226
19728 15228
14398 18898
19732 15232
19734 15234
19736 15236
15170 19670
19750 15250
14836 19336
19752 15252
15152 19652
14998 19498
19758 15258
14306 18806
14840 19340
19760 15260
19776 15276
19778 15278
14354 18854
14772 19272
19782 15282
14368 18868
19792 15292
19794 15294
19796 15296
19798 15298
19806 15306
19808 15308
15104 19604
19810 15310
19812 15312
19824 15324
14550 19050
19830 15330
19832 15332
14512 19012
19834 15334
15146 19646
19838 15338
19840 15340
19842 15342
19844 15344
19846 15346
15102 19602
19854 15354
14554 19054
19856 15356
19858 15358
14692 19192
19862 15362
19864 15364
15014 19514
14914 19414
19866 15366
14864 19364
19884 15384
14996 19496
19886 15386
19888 15388
19890 15390
14856 19356
19892 15392
14500 19000
19900 15400
19902 15402
15246 19746
19906 15406
19908 15408
19910 15410
19912 15412
14634 19134
19914 15414
19916 15416
19918 15418
15136 19636
14844 19344
19920 15420
19922 15422
15162 19662
19924 15424
14796 19296
19938 15438
19940 15440
19942 15442
19944 15444
14614 19114
19946 15446
19972 15472
19974 15474
19976 15476
19982 15482
19984 15484
19986 15486
15112 19612
14974 19474
19996 15496
19998 15498
20000 15500
15088 19588
20012 15512
20014 15514
15380 19880
20016 15516
20018 15518
15150 19650
20020 15520
20026 15526
20028 15528
15056 19556
14630 19130
14842 19342
15314 19814
15368 19868
20030 15530
15040 19540
20032 15532
20036 15536
20038 15538
15210 19710
20042 15542
14788 19288
15256 19756
15488 19988
15450 19950
20048 15548
20050 15550
20076 15576
20078 15578
20080 15580
20092 15592
20094 15594
20124 15624
14812 19312
20126 15626
20128 15628
15396 19896
14964 19464
20130 15630
20132 15632
15272 19772
20142 15642
20144 15644
20146 15646
20148 15648
20150 15650
20152 15652
15116 19616
20158 15658
20160 15660
20162 15662
14920 19420
14726 19226
15072 19572
20168 15668
20170 15670
20184 15684
20186 15686
15148 19648
15206 19706
20190 15690
20192 15692
15156 19656
20194 15694
20196 15696
15618 20118
20212 15712
14798 19298
20214 15714
20216 15716
14888 19388
14910 19410
20224 15724
20226 15726
15174 19674
20228 15728
20230 15730
15262 19762
20232 15732
20234 15734
20236 15736
20238 15738
20240 15740
15288 19788
20242 15742
15302 19802
20244 15744
20246 15746
20248 15748
20250 15750
20252 15752
20254 15754
20256 15756
15656 20156
20258 15758
20260 15760
15394 19894
20262 15762
20264 15764
20274 15774
20276 15776
20278 15778
15202 19702
15274 19774
20286 15786
15568 20068
14978 19478
15560 20060
20288 15788
15052 19552
15230 19730
20290 15790
20292 15792
15172 19672
20294 15794
20296 15796
15490 19990
20298 15798
20300 15800
15046 19546
20302 15802
15566 20066
20304 15804
20306 15806
15582 20082
20308 15808
15106 19606
20320 15820
20322 15822
15454 19954
15522 20022
15682 20182
20330 15830
15208 19708
20332 15832
20338 15838
20340 15840
20342 15842
15372 19872
20368 15868
20370 15870
20386 15886
20388 15888
20390 15890
20392 15892
20410 15910
20412 15912
20414 15914
20416 15916
15404 19904
20418 15918
15466 19966
20422 15922
20436 15936
15436 19936
20438 15938
20440 15940
20442 15942
20444 15944
15428 19928
20446 15946
15698 20198
15810 20310
20448 15948
20468 15968
20478 15978
15768 20268
15858 20358
15022 19522
20484 15984
20486 15986
20488 15988
20522 16022
15492 19992
20526 16026
20528 16028
15564 20064
20530 16030
15300 19800
15336 19836
20532 16032
15182 19682
20534 16034
15188 19688
15706 20206
20538 16038
20540 16040
15124 19624
20542 16042
15266 19766
20544 16044
20546 16046
20548 16048
20550 16050
15220 19720
20552 16052
20554 16054
20556 16056
15494 19994
20562 16062
15268 19768
15952 20452
15470 19970
20570 16070
20572 16072
20574 16074
15950 20450
20578 16078
15370 19870
15872 20372
20582 16082
20584 16084
20618 16118
20620 16120
20622 16122
20624 16124
20626 16126
20628 16128
20630 16130
20632 16132
20644 16144
20646 16146
20648 16148
20650 16150
16060 20560
15766 20266
15602 20102
15876 20376
20676 16176
15880 20380
15290 19790
20678 16178
20680 16180
20706 16206
20708 16208
20710 16210
15508 20008
20712 16212
20716 16216
20718 16218
20720 16220
20724 16224
20726 16226
20734 16234
20736 16236
16166 20666
20742 16242
20744 16244
16016 20516
20746 16246
15884 20384
20752 16252
20754 16254
20756 16256
20758 16258
15960 20460
15906 20406
15904 20404
20772 16272
16004 20504
20774 16274
20776 16276
20778 16278
15610 20110
20792 16292
20794 16294
20796 16296
20798 16298
15990 20490
15848 20348
20800 16300
20802 16302
20804 16304
20806 16306
15964 20464
20810 16310
15678 20178
20812 16312
15616 20116
20814 16314
15908 20408
15544 20044
20816 16316
15930 20430
20824 16324
20826 16326
15654 20154
20828 16328
16002 20502
16270 20770
20830 16330
20832 16332
20834 16334
16086 20586
20836 16336
16106 20606
15862 20362
15430 19930
20844 16344
20846 16346
15702 20202
15620 20120
20854 16354
20856 16356
15846 20346
16204 20704
16194 20694
16140 20640
20864 16364
20866 16366
16136 20636
20870 16370
20872 16372
20874 16374
15676 20176
20876 16376
15584 20084
15816 20316
20882 16382
15534 20034
20884 16384
20888 16388
20890 16390
16320 20820
15480 19980
20892 16392
15558 20058
20894 16394
20896 16396
20898 16398
16110 20610
20900 16400
15812 20312
20902 16402
15994 20494
20908 16408
20910 16410
15608 20108
20912 16412
20914 16414
20916 16416
15688 20188
20918 16418
20920 16420
15556 20056
20932 16432
16162 20662
20934 16434
15954 20454
20936 16436
20944 16444
20946 16446
16012 20512
20948 16448
20954 16454
16024 20524
20956 16456
20958 16458
16092 20592
20960 16460
15722 20222
20964 16464
20966 16466
20974 16474
20976 16476
16200 20700
16196 20696
20978 16478
15680 20180
20980 16480
20982 16482
20984 16484
15932 20432
