Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
556 SW 74 2550 0 8810640660
560 HW 46 2184 208 8203647816
561 SW 66 2553 0 8868247860
566 HW 51 2193 208 8216933760
566 SW 54 2558 0 8933121732
571 HW 45 2197 208 8254694448
571 SW 38 2564 0 9004494180
576 HW 39 2201 208 8312080896
576 SW 34 2566 0 9018091596
581 HW 23 2203 208 8372231280
581 SW 30 2572 0 9063688980
586 HW 15 2203 208 8403585624
586 SW 22 2574 0 9081580656
591 HW 8 2204 208 8454157488
591 SW 19 2575 0 9114229272
596 HW 4 2204 208 8474453064
596 SW 12 2576 0 9149321400
601 HW 4 2204 208 8474453064
601 SW 6 2576 0 9180011976
606 HW 2 2204 208 8489701584
606 SW 4 2576 0 9180164688
611 HW 2 2204 208 8489701584
611 SW 2 2576 0 9210684408
616 HW 2 2204 208 8489701584
616 SW 2 2576 0 9210684408
621 HW 2 2204 208 8489701584
621 SW 2 2576 0 9210684408
