Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
88.953          45.487         410.090   10285   30285
89.072          14.644        3691.966   10286   30286
89.625          28.193         686.220   10287   30287
89.779          17.225         707.367   10288   30288
90.138          73.123        1175.299   10289   30289
90.226          40.251          24.539   10290   30290
91.450           5.546        1359.015   10291   30291
91.551          19.604         950.647   10292   30292
92.282          59.880        1658.382   10293   30293
92.353          10.882         174.419   10294   30294
92.374          21.882        2661.506   10295   30295
92.515          40.496         689.122   10296   30296
92.700          61.419         794.116   10297   30297
92.780          96.342        1351.115   10298   30298
93.106          36.414         931.657   10299   30299
93.500          30.226        2903.623   10300   30300
93.588          58.510        2944.578   10301   30301
94.288          53.972        1626.123   10302   30302
94.310          20.557        1909.681   10303   30303
94.331          19.976        1223.603   10304   30304
95.055          59.844         596.781   10305   30305
95.425           9.770         133.381   10306   30306
95.513          76.480         521.732   10307   30307
95.711          47.916         285.451   10308   30308
96.282          65.730        3162.778   10309   30309
97.049          84.242         644.678   10310   30310
97.116          99.625         265.960   10311   30311
97.131          82.933         661.348   10312   30312
97.832          31.166        1329.729   10313   30313
97.953          50.666        1657.438   10314   30314
97.987          37.351        2025.183   10315   30315
98.087          83.060         165.361   10316   30316
98.528          94.858        2246.999   10317   30317
98.574          96.820         154.133   10318   30318
98.632          88.703         327.120   10319   30319
99.192          70.811        2905.942   10320   30320
99.620          80.415        1339.868   10321   30321
99.857          76.293          68.457   10322   30322
100.116          60.444         135.312   10323   30323
101.213          12.804        1297.838   10324   30324
102.065          56.639          30.386   10325   30325
102.200          93.351        1176.781   10326   30326
102.415          85.761         358.972   10327   30327
102.479          13.096        1001.393   10328   30328
103.354          59.203        1098.192   10329   30329
103.522          84.869        2574.491   10330   30330
103.842          19.623        1035.546   10331   30331
104.145          47.611         947.280   10332   30332
104.425          61.540        1527.953   10333   30333
104.700          71.656         217.463   10334   30334
104.820          73.601         351.888   10335   30335
105.152          60.055        2121.418   10336   30336
105.216          75.575         210.748   10337   30337
105.508          87.793        1186.618   10338   30338
105.940          16.868         280.983   10339   30339
106.060          95.918        2393.609   10340   30340
106.179          16.956        1549.152   10341   30341
106.413          16.412         318.142   10342   30342
106.490          73.471         741.638   10343   30343
106.673          86.437        1878.570   10344   30344
106.909          88.351         928.222   10345   30345
107.012          28.465         245.815   10346   30346
108.327          48.595         244.648   10347   30347
108.434          29.657         174.554   10348   30348
108.528          18.383         402.633   10349   30349
108.590          43.732         181.888   10350   30350
108.754          26.910         303.807   10351   30351
108.823          87.490        1280.361   10352   30352
108.918           7.821         826.420   10353   30353
109.479          68.174         811.614   10354   30354
109.728          98.899        1545.439   10355   30355
109.732          41.927         367.303   10356   30356
110.054          49.563         540.437   10357   30357
110.262          88.162        1332.981   10358   30358
110.312          71.912         413.087   10359   30359
110.724          19.957         799.637   10360   30360
110.880          38.044        1349.056   10361   30361
111.035          99.706         766.634   10362   30362
111.155          16.564        1796.796   10363   30363
111.766           6.834        1566.158   10364   30364
111.834          54.101         322.303   10365   30365
112.023          48.985        1410.395   10366   30366
112.294          99.896        1510.655   10367   30367
112.415          95.532        1882.470   10368   30368
112.646          71.087         598.841   10369   30369
113.650          65.355        2363.035   10370   30370
113.711          43.533         493.028   10371   30371
114.119          45.155        1585.523   10372   30372
114.149          90.651         953.248   10373   30373
114.602          53.391        3254.538   10374   30374
114.622           7.629         273.837   10375   30375
114.838          66.965         419.729   10376   30376
115.354          85.305          88.527   10377   30377
115.415          91.834         844.101   10378   30378
115.420          94.564         138.316   10379   30379
115.844          97.575         488.733   10380   30380
115.976          49.065           6.454   10381   30381
115.983          15.594        1579.908   10382   30382
116.348          56.358        2176.079   10383   30383
116.419          33.365         890.584   10384   30384
116.562          26.336        1313.100   10385   30385
117.598          99.868        1917.366   10386   30386
117.649          96.814        3831.097   10387   30387
118.000          27.079         388.561   10388   30388
118.177          27.200         905.449   10389   30389
118.288          21.292         714.322   10390   30390
118.619           5.244         267.497   10391   30391
118.773          28.839        4029.243   10392   30392
118.812          47.454        2448.047   10393   30393
119.643          53.293        1025.370   10394   30394
119.945          64.404         884.482   10395   30395
120.468           8.778        2790.493   10396   30396
120.477          41.158         535.970   10397   30397
120.726          83.338        1746.547   10398   30398
121.778          23.342         593.881   10399   30399
122.335          43.248         919.184   10400   30400
122.423          57.808         479.338   10401   30401
122.928          68.408        2053.069   10402   30402
123.641          44.159          37.561   10403   30403
123.811          86.773        1362.818   10404   30404
124.123          55.909         723.375   10405   30405
124.290          71.654        1130.391   10406   30406
124.348           7.479          37.874   10407   30407
124.510          12.713         347.220   10408   30408
124.543          29.460        1730.196   10409   30409
125.034          65.757         197.732   10410   30410
125.700          50.414        3250.422   10411   30411
125.830          89.756        1129.289   10412   30412
125.836          82.669        3267.787   10413   30413
125.992          24.481        1218.558   10414   30414
126.174          24.080        1444.471   10415   30415
126.409           6.113         225.691   10416   30416
127.193          73.181         218.214   10417   30417
127.194          61.489        1303.956   10418   30418
127.813          72.438         166.515   10419   30419
128.206          54.108        1155.724   10420   30420
128.404          73.795         110.248   10421   30421
128.419          38.649        2514.056   10422   30422
