Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
51.027          73.646         598.138   10252   30252
51.295          83.733         175.909   10253   30253
51.412          93.568         835.914   10254   30254
51.504          46.621         379.499   10255   30255
51.919          78.141         241.279   10256   30256
52.056          31.038         358.161   10257   30257
52.058          96.297        2527.698   10258   30258
52.251          95.627         210.577   10259   30259
52.438          24.234        2503.446   10260   30260
52.694          61.188         359.890   10261   30261
52.798          11.024         230.980   10262   30262
52.889          27.791         171.863   10263   30263
52.974          65.654         286.816   10264   30264
52.981          15.098        4672.004   10265   30265
53.146          35.813         521.950   10266   30266
53.185           8.553          78.642   10267   30267
53.492          21.561         828.834   10268   30268
54.519          35.327         103.193   10269   30269
54.719          19.844         625.463   10270   30270
54.845          68.541         691.615   10271   30271
54.866           7.063         224.705   10272   30272
54.950          86.301        1864.308   10273   30273
55.036          61.245         389.209   10274   30274
55.112          88.280        3166.682   10275   30275
55.468           8.623         878.592   10276   30276
55.493          95.112         403.410   10277   30277
55.532          50.225         768.189   10278   30278
55.548          93.250         265.789   10279   30279
55.899          95.978         295.485   10280   30280
56.075          56.908        1355.086   10281   30281
56.279          60.495         173.749   10282   30282
56.381          54.361        1877.828   10283   30283
56.579          73.598        2109.883   10284   30284
56.788          68.650        2159.713   10285   30285
56.892           7.582         608.909   10286   30286
57.342          53.606        2371.993   10287   30287
57.572          52.612         596.632   10288   30288
58.016          35.148        1038.335   10289   30289
58.216          97.750         359.412   10290   30290
58.288          30.197         163.377   10291   30291
58.464          42.544          58.477   10292   30292
58.919          23.810         831.846   10293   30293
59.048          85.122        1538.618   10294   30294
59.092          12.062          47.896   10295   30295
59.641          53.468        3481.894   10296   30296
59.754          48.745         588.517   10297   30297
59.767          30.392         980.198   10298   30298
59.772          43.247         585.325   10299   30299
59.787          10.575         297.490   10300   30300
59.874          10.357          62.418   10301   30301
59.970          24.411         599.815   10302   30302
60.163          19.716        2617.951   10303   30303
60.298          33.759         436.746   10304   30304
60.632          58.042        1192.896   10305   30305
61.403          88.398        1844.514   10306   30306
61.458          62.075         367.172   10307   30307
61.646          76.888        4045.527   10308   30308
61.934           9.329         431.494   10309   30309
62.213          55.618         508.849   10310   30310
62.489          78.270         495.648   10311   30311
62.782          54.801         889.788   10312   30312
62.933          30.928         845.483   10313   30313
63.047          23.827         278.726   10314   30314
63.055          18.147         822.079   10315   30315
63.324          85.833        5753.470   10316   30316
63.420          15.586         241.964   10317   30317
63.644          86.725         867.809   10318   30318
63.795          74.022         921.054   10319   30319
63.858          10.562          45.340   10320   30320
64.117          30.672        1856.585   10321   30321
64.153          93.857          13.623   10322   30322
64.342          88.241         316.363   10323   30323
64.674          31.748         224.527   10324   30324
64.800          97.222         287.599   10325   30325
64.851          35.105        1032.623   10326   30326
65.159          71.908        1969.658   10327   30327
65.188          40.729         305.547   10328   30328
65.461          37.506         946.043   10329   30329
65.684          12.688         100.135   10330   30330
65.878          39.557         899.018   10331   30331
66.015          42.668         747.705   10332   30332
66.220          26.365         222.753   10333   30333
66.545          81.823        2917.955   10334   30334
66.669          72.372        2085.145   10335   30335
66.755          16.967         110.963   10336   30336
