Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
6.128          27.553         785.862   10002   30002
6.155          64.964        1146.941   10002   30002
6.162          92.242         484.983   10005   30005
6.197          83.361         439.785   10004   30004
6.211          12.270        1743.346   10002   30002
6.219          58.592         795.737   10003   30003
6.233          75.516         357.100   10003   30003
6.255          35.274          30.960   10003   30003
6.260          78.764         336.689   10003   30003
6.279          37.368        1359.524   10003   30003
6.292          86.130        1028.145   10002   30002
6.307          67.380         388.565   10003   30003
6.318          46.877         173.556   10002   30002
6.321          79.311        1786.576   10003   30003
6.352          81.632        2093.054   10003   30003
6.357          28.460        1390.211   10002   30002
6.388          21.628        1157.582   10004   30004
6.390          62.517         547.266   10004   30004
6.390          76.358          72.594   10003   30003
6.394          45.049        1765.036   10006   30006
6.395           7.634         861.415   10004   30004
6.442           5.320         830.711   10002   30002
6.447          17.533        1289.824   10006   30006
6.463          34.748         504.521   10003   30003
6.488          76.707         893.330   10002   30002
6.520          75.379        1411.568   10003   30003
6.532           5.534         394.127   10003   30003
6.538           8.510         210.547   10004   30004
6.560          98.312         353.722   10003   30003
6.562          35.281         390.708   10001   30001
6.630          70.984        3018.834   10001   30001
6.662          19.779        4210.356   10003   30003
6.681          84.519         611.046   10003   30003
6.719          44.692        1075.848   10003   30003
6.750          15.743        3521.870   10002   30002
6.787          28.887         946.695   10003   30003
6.789          93.072        1487.004   10002   30002
6.789          13.417        2625.960   10004   30004
6.797          13.853         600.758   10002   30002
6.805          70.887         694.418   10005   30005
6.817          84.032         959.148   10003   30003
6.822          48.286         134.983   10004   30004
6.872          68.104         674.695   10003   30003
6.924          94.451        1273.992   10001   30001
6.945          67.417         695.448   10003   30003
6.946          99.815        2584.552   10002   30002
7.000          99.030         380.816   10001   30001
7.070          49.379          80.608   10005   30005
7.165          72.506        2923.122   10004   30004
7.177          41.112         591.870   10001   30001
7.205          65.103        1647.767   10004   30004
7.211          31.868         305.105   10000   30000
7.284          19.741         264.768   10002   30002
7.360          71.280         641.500   10004   30004
7.386          12.737         559.990   10002   30002
7.429          64.258         264.214   10006   30006
7.431          49.962         856.829   10000   30000
7.447          50.259        1419.611   10000   30000
7.449          19.968         482.565   10005   30005
7.449          84.584        5247.630   10003   30003
7.450          99.915        2116.407   10004   30004
7.515          75.455         105.125   10005   30005
7.523          68.024         709.370   10000   30000
7.536           8.209         738.218   10003   30003
7.578          28.683        3279.400   10005   30005
7.587          67.735         828.246   10004   30004
7.604          66.607        4157.746   10001   30001
7.625          57.383        4512.664   10004   30004
7.641          75.315          75.408   10004   30004
7.657          69.573        5257.514   10002   30002
7.688          83.716         718.837   10003   30003
7.716          36.907         596.700   10002   30002
7.720          56.933        1120.722   10005   30005
7.826          21.803         311.709   10003   30003
7.855          71.545        1245.050   10007   30007
7.865          20.111         210.940   10004   30004
7.924          36.102         117.897   10001   30001
7.927          45.936         469.125   10002   30002
7.933          82.848          85.200   10003   30003
7.946          87.546        1888.333   10004   30004
7.998          51.328        1125.112   10000   30000
8.013          10.775         220.251   10006   30006
8.028          14.149         134.098   10005   30005
8.106          10.873        2770.423   10001   30001
8.128          83.017        4152.382   10001   30001
8.135          24.361        3355.904   10000   30000
8.147          59.783        1073.901   10003   30003
8.159          39.066          89.942   10002   30002
8.169          68.826         452.772   10004   30004
8.171          21.380          91.948   10002   30002
8.176           6.553          81.133   10002   30002
8.201          51.995         194.870   10002   30002
8.219           6.107        1889.079   10003   30003
8.241          73.871        1329.702   10004   30004
8.263          49.763         762.678   10005   30005
8.268          76.873         581.388   10007   30007
8.320          53.898         306.507   10004   30004
8.329          41.408         237.974   10008   30008
8.342          61.867        1561.264   10002   30002
8.380          23.077        1857.744   10006   30006
8.482          98.036        1135.955   10004   30004
8.505          80.952         469.459   10003   30003
8.515          38.205         560.650   10002   30002
8.536          16.625         662.015   10004   30004
8.541          18.606         890.352   10006   30006
8.555          50.817         638.153   10004   30004
8.605          20.649         195.714   10001   30001
8.627          98.479           2.085   10001   30001
8.691          56.575         166.264   10002   30002
8.709          74.446          79.567   10004   30004
8.728          51.695        2831.691   10005   30005
8.754          41.390          55.374   10002   30002
8.761          56.769         188.626   10002   30002
8.785          51.427         379.879   10005   30005
8.809          53.268          25.517   10001   30001
8.837          25.019         920.033   10005   30005
8.869          15.207         532.723   10001   30001
8.917          12.729         978.157   10004   30004
8.917          27.937        1952.879   10002   30002
8.919          89.758        1096.487   10003   30003
8.950          41.453         755.129   10002   30002
8.971          23.089        1921.020   10004   30004
8.971          64.051         813.220   10004   30004
8.973          26.623        1603.953   10003   30003
8.974          27.187         231.681   10003   30003
