PSrc PDst
20080 15580
20086 15586
20088 15588
20090 15590
15304 19804
15248 19748
15252 19752
15426 19926
15288 19788
20102 15602
14990 19490
20104 15604
15100 19600
20106 15606
15502 20002
20108 15608
20110 15610
20112 15612
15142 19642
15400 19900
20136 15636
20138 15638
20170 15670
20172 15672
20174 15674
20176 15676
20178 15678
15564 20064
20188 15688
20190 15690
20192 15692
20196 15696
20198 15698
20200 15700
15020 19520
20202 15702
15338 19838
14838 19338
20204 15704
20206 15706
20208 15708
15178 19678
20220 15720
20222 15722
15342 19842
20226 15726
20228 15728
20230 15730
20232 15732
14978 19478
14862 19362
20234 15734
20236 15736
20238 15738
15264 19764
20240 15740
20242 15742
15598 20098
20264 15764
20280 15780
20282 15782
14992 19492
20286 15786
20288 15788
20312 15812
15662 20162
20314 15814
20316 15816
20318 15818
14866 19366
15556 20056
20320 15820
20322 15822
20330 15830
20332 15832
20334 15834
20336 15836
15488 19988
20342 15842
20344 15844
20346 15846
15364 19864
20348 15848
14972 19472
14982 19482
20352 15852
20354 15854
15058 19558
20356 15856
15620 20120
20372 15872
20374 15874
15392 19892
20376 15876
20378 15878
20380 15880
15086 19586
14974 19474
20384 15884
20386 15886
20388 15888
20390 15890
20392 15892
20394 15894
15768 20268
20406 15906
20408 15908
15366 19866
14988 19488
15054 19554
20446 15946
20448 15948
20450 15950
20458 15958
20460 15960
15056 19556
15632 20132
15486 19986
15538 20038
20464 15964
15806 20306
15168 19668
20466 15966
15284 19784
15300 19800
20470 15970
15260 19760
20472 15972
20474 15974
15052 19552
20476 15976
20480 15980
15266 19766
15790 20290
20482 15982
15246 19746
20496 15996
15258 19758
20498 15998
20500 16000
20510 16010
15784 20284
20512 16012
20514 16014
20516 16016
15594 20094
20518 16018
20520 16020
15324 19824
15624 20124
15776 20276
20522 16022
20524 16024
20526 16026
15560 20060
20528 16028
20530 16030
20532 16032
20536 16036
15170 19670
15824 20324
20538 16038
20540 16040
15566 20066
20542 16042
20548 16048
20550 16050
20552 16052
15622 20122
20564 16064
20566 16066
20568 16068
15858 20358
15130 19630
20570 16070
20572 16072
15256 19756
15634 20134
15318 19818
15124 19624
20582 16082
20584 16084
15390 19890
20586 16086
15374 19874
20588 16088
15346 19846
20590 16090
15154 19654
20592 16092
15724 20224
20594 16094
20596 16096
15394 19894
20598 16098
15146 19646
15640 20140
20600 16100
15166 19666
15656 20156
20610 16110
20612 16112
20614 16114
15524 20024
20616 16116
15548 20048
20618 16118
15544 20044
20620 16120
20628 16128
20630 16130
20632 16132
20638 16138
15994 20494
20654 16154
20656 16156
20658 16158
15320 19820
20660 16160
15596 20096
20674 16174
15802 20302
20676 16176
15278 19778
20678 16178
20680 16180
15648 20148
20684 16184
20686 16186
20688 16188
20690 16190
20692 16192
20698 16198
20700 16200
20702 16202
15618 20118
15838 20338
20714 16214
16104 20604
15870 20370
20716 16216
20718 16218
20720 16220
15864 20364
15630 20130
20726 16226
15900 20400
15492 19992
20728 16228
15642 20142
20736 16236
20738 16238
20740 16240
15920 20420
20742 16242
15682 20182
15388 19888
15616 20116
20744 16244
20746 16246
20748 16248
15410 19910
20750 16250
15916 20416
20752 16252
16046 20546
20754 16254
20764 16264
20766 16266
16034 20534
20768 16268
15290 19790
20788 16288
16062 20562
20790 16290
15766 20266
20810 16310
20812 16312
20814 16314
15918 20418
20820 16320
15322 19822
20822 16322
20824 16324
15882 20382
16194 20694
15904 20404
20848 16348
20850 16350
15398 19898
20852 16352
20854 16354
16006 20506
20856 16356
20858 16358
20864 16364
15794 20294
15928 20428
20866 16366
15744 20244
20868 16368
20870 16370
20872 16372
20874 16374
20876 16376
20890 16390
20892 16392
20894 16394
20896 16396
20898 16398
15936 20436
20900 16400
15772 20272
20902 16402
20908 16408
20910 16410
15770 20270
20914 16414
15754 20254
20916 16416
20924 16424
20926 16426
20928 16428
20930 16430
20932 16432
20934 16434
20936 16436
20938 16438
16044 20544
20956 16456
15710 20210
20958 16458
20960 16460
20962 16462
16262 20762
16278 20778
20970 16470
15482 19982
20972 16472
20974 16474
20990 16490
20992 16492
16004 20504
20994 16494
15652 20152
20996 16496
20998 16498
21000 16500
15666 20166
15718 20218
16170 20670
16280 20780
15940 20440
