Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
12.238          62.195          63.042   10007   30007
12.378          43.401        3287.186   10007   30007
12.464          74.937        1198.015   10005   30005
12.475          34.829         271.076   10010   30010
12.482           7.838         671.838   10007   30007
12.515          27.868        6037.916   10005   30005
12.586          89.971        1871.640   10002   30002
12.604           6.985          14.723   10002   30002
12.649          10.316          88.039   10009   30009
12.669          79.188        3560.184   10003   30003
12.750          29.156         147.215   10004   30004
12.886          73.969         113.942   10002   30002
12.920          95.319         906.132   10005   30005
13.048          37.266         243.321   10006   30006
13.059          52.678         871.125   10007   30007
13.097           9.296        1042.577   10007   30007
13.122          74.181         118.936   10002   30002
13.171          43.832         239.858   10004   30004
13.222          44.953        3564.332   10005   30005
13.248          86.139          56.614   10005   30005
13.267          51.349        1853.363   10006   30006
13.293          60.767         387.585   10004   30004
13.324          60.088          43.991   10006   30006
13.359          88.406         712.185   10003   30003
13.369          22.624         331.400   10008   30008
13.385          11.387         434.808   10002   30002
13.439          26.898        1557.416   10007   30007
13.457          66.650         469.887   10009   30009
13.528          45.352          35.213   10011   30011
13.559          82.852         827.709   10006   30006
13.574          77.909        2138.633   10007   30007
13.575          99.850         750.709   10006   30006
13.590          45.371         278.300   10000   30000
13.607          91.116         652.141   10005   30005
13.657          74.335          42.927   10004   30004
13.758          49.074         244.484   10010   30010
13.786          94.693        1819.967   10008   30008
13.811          91.845         372.383   10007   30007
13.881          57.913        1891.153   10006   30006
13.926          82.377         151.931   10003   30003
13.936          40.484        1173.241   10012   30012
13.950          10.435        1229.830   10005   30005
14.003          54.481          23.709   10008   30008
14.033          75.929        2093.706   10008   30008
14.061          14.661         141.869   10005   30005
14.088          89.583         583.248   10001   30001
14.108          53.857         460.412   10004   30004
14.142          30.932        2461.544   10008   30008
14.170          61.750        4658.365   10006   30006
14.285          51.879         227.980   10006   30006
14.391          86.788        1955.868   10002   30002
14.397          20.668         765.598   10008   30008
14.442          28.518         226.330   10009   30009
14.446          51.674         354.312   10007   30007
14.478          46.123        1427.823   10007   30007
14.481          49.907         163.023   10008   30008
14.510          85.770         866.129   10006   30006
14.513          72.719         441.461   10005   30005
14.565          58.143         218.851   10004   30004
14.616          41.375         572.720   10004   30004
14.626          28.683         874.651   10007   30007
14.710          94.645          23.453   10013   30013
14.769          49.910        1042.552   10007   30007
14.819          26.911          33.656   10006   30006
14.858          52.160        1199.577   10009   30009
14.869          51.184          94.382   10008   30008
14.887          95.767        3817.412   10006   30006
14.971          77.880          26.628   10007   30007
14.982          29.483        1075.573   10004   30004
14.993          66.567         384.689   10005   30005
14.996          65.497         267.267   10011   30011
15.000          61.186         604.818   10006   30006
15.004          86.896         262.295   10007   30007
15.018          28.737        1137.750   10007   30007
15.068          95.779        1797.527   10009   30009
15.118          54.078        1780.323   10008   30008
15.145          74.819         785.283   10012   30012
15.156          10.358         726.752   10008   30008
15.163          57.845        2079.536   10008   30008
15.170          77.098         798.031   10004   30004
15.254          46.096         953.228   10004   30004
15.262           5.224        1038.956   10003   30003
15.275          82.724        1193.048   10014   30014
15.281          86.990         355.006   10006   30006
15.300          23.666        1773.173   10009   30009
15.313          69.857         380.946   10010   30010
15.403          39.670         733.231   10007   30007
15.478          83.554         296.715   10009   30009
15.516          62.660        9008.774   10006   30006
15.533          41.502         966.318   10007   30007
15.550          69.112         368.365   10007   30007
15.590          58.199         659.340   10008   30008
15.607          48.076         993.573   10003   30003
15.610          32.337         986.084   10008   30008
15.616          95.877         691.295   10007   30007
15.737          24.435        1325.561   10013   30013
15.739          32.740        1780.656   10008   30008
15.763          48.338         293.210   10004   30004
15.840          23.999         678.663   10010   30010
15.929          83.505        1432.271   10003   30003
15.954          18.242        1372.787   10011   30011
15.986          68.358         720.163   10010   30010
16.115          93.929          59.089   10003   30003
16.147           8.190         884.692   10009   30009
16.184          22.786        2338.526   10007   30007
16.193          29.808        3148.111   10008   30008
16.260          84.512         474.453   10007   30007
16.288          51.096         592.727   10009   30009
16.325          61.432         751.743   10007   30007
16.372          48.447          62.073   10002   30002
16.403          85.976         693.497   10004   30004
16.587          99.355         250.593   10010   30010
16.644          50.062         602.244   10005   30005
16.807          52.736        1644.341   10011   30011
16.816          86.263        1848.408   10003   30003
16.861          22.326          39.480   10005   30005
16.923          18.266           9.345   10001   30001
16.957          97.922         127.630   10005   30005
16.980          43.870         159.499   10008   30008
16.983          68.963        1767.669   10008   30008
17.024          37.283         953.292   10005   30005
17.371           9.364         297.252   10010   30010
17.418          54.217        2261.097   10004   30004
17.454          80.770         102.285   10004   30004
17.460           6.760        2099.031   10007   30007
17.597          75.650        1180.117   10008   30008
17.728           8.387         316.618   10011   30011
17.748           7.245         507.591   10004   30004
17.825          90.520         329.818   10007   30007
17.860          97.819        1844.392   10005   30005
17.876          93.706         688.077   10002   30002
17.979          55.965         236.422   10005   30005
18.009          32.579         892.820   10009   30009
18.094          76.062         372.139   10008   30008
18.101          97.649        1133.029   10014   30014
18.159          35.772         495.326   10010   30010
18.223          30.452         330.456   10008   30008
18.227          27.549         775.332   10009   30009
18.349          80.885         843.232   10008   30008
18.425          97.425         384.462   10007   30007
18.440          11.742          81.654   10006   30006
18.465          40.574         129.514   10008   30008
18.580          30.404        1289.230   10004   30004
18.622          55.795         326.549   10003   30003
18.632          47.982        1662.748   10009   30009
18.677          62.527         388.562   10012   30012
18.684          71.084         152.873   10009   30009
18.685          51.259         181.410   10011   30011
18.860          46.777         574.908   10008   30008
18.867          28.032         814.532   10012   30012
19.002          10.169        1058.889   10009   30009
19.032          68.039         164.503   10006   30006
19.164          50.576          93.629   10009   30009
19.172          41.091        3040.527   10006   30006
19.271          82.714        1132.506   10005   30005
19.322          43.068         839.061   10015   30015
19.325          45.823         440.631   10012   30012
19.380           7.259          64.391   10006   30006
19.383          71.413        2683.577   10010   30010
19.465          48.961         594.718   10013   30013
19.580           8.241         649.408   10009   30009
19.623          61.155         430.379   10010   30010
19.648          28.090        1417.575   10010   30010
19.694           9.322         716.116   10007   30007
19.701          75.760        1317.044   10003   30003
19.707          96.185        1204.219   10006   30006
19.726          19.833        2272.652   10011   30011
19.742          27.807        1164.781   10016   30016
19.782          57.372        1813.938   10007   30007
19.811          30.951        2573.228   10009   30009
19.814          64.508        2041.093   10010   30010
19.906          73.233         304.274   10002   30002
19.920          48.801         131.705   10008   30008
19.921          37.252        5324.712   10010   30010
19.941          29.682         249.423   10005   30005
19.974          16.537         201.530   10017   30017
19.995          67.117         558.248   10014   30014
20.007          43.148         295.176   10011   30011
20.025          79.921          28.482   10010   30010
20.054          91.737        2063.951   10004   30004
20.081          36.506         869.524   10010   30010
20.116          96.296         689.902   10011   30011
20.128          32.571          46.422   10015   30015
20.240          26.643         140.836   10005   30005
20.319          92.649        2147.475   10008   30008
20.341          26.669         295.627   10005   30005
20.399          76.026         442.537   10005   30005
20.429          13.308        1909.317   10010   30010
20.434          42.553        1186.898   10009   30009
20.496          17.488         619.692   10008   30008
20.536          10.478         266.512   10012   30012
20.564          35.852          52.522   10007   30007
20.576          77.473         175.263   10011   30011
20.633          97.126         694.756   10004   30004
20.687          41.965         990.935   10009   30009
20.688          39.121         435.425   10008   30008
20.744          42.108         721.144   10013   30013
20.770          28.717        2497.785   10005   30005
20.792           9.043         525.538   10009   30009
20.793          14.857         539.169   10007   30007
20.809          62.805         318.507   10005   30005
20.831          77.223         643.512   10004   30004
20.872          41.524        2341.921   10009   30009
20.962          80.232          70.036   10012   30012
21.004          85.838        2962.828   10011   30011
21.118          77.011        1390.551   10011   30011
21.277          15.799          43.139   10008   30008
21.290          72.711         311.605   10013   30013
21.319          49.804         177.195   10005   30005
21.338          58.141        1793.864   10012   30012
21.355          80.694         213.891   10006   30006
21.461          78.602        1082.225   10009   30009
21.467          59.469         379.373   10007   30007
21.514          66.902         761.622   10013   30013
21.568          43.952         338.198   10006   30006
21.629          60.807        1590.981   10012   30012
21.639          50.149         662.387   10011   30011
21.656          31.406        1406.683   10009   30009
21.664          92.268         809.588   10014   30014
21.678          83.225        1729.024   10007   30007
21.688          33.091         208.234   10004   30004
21.722          57.385        2136.764   10007   30007
21.771          40.779         117.539   10018   30018
21.891          63.663          79.001   10013   30013
21.918          75.138         503.958   10015   30015
21.938          46.813        1256.774   10006   30006
21.939          78.339         785.578   10008   30008
21.956          22.753        1367.719   10009   30009
21.963          79.068         672.085   10006   30006
21.965          50.615         777.772   10003   30003
22.133          90.415          59.498   10014   30014
22.296          13.718          19.592   10008   30008
22.329          92.331         774.212   10010   30010
